,tissue,gtA,gtB,mae,f1,precision,recall,tp,fp,tn,fn
135,breast,5,0,0.014417898597667105,0.8719357208735208,0.8713173499290807,0.8725549701528026,0.8725549701528026,0.028875382070048514,0.9711246179299515,0.12744502984719736
136,kidney,5,0,0.01834552412893381,0.8099037307681985,0.8037153241904433,0.8161881751727051,0.8161881751727051,0.04575030091492325,0.9542496990850767,0.18381182482729488
137,testis,5,0,0.012516621216177219,0.8899267080730842,0.8901230791503312,0.8897304236200256,0.8897304236200256,0.029032092876044142,0.9709679071239559,0.11026957637997432
138,breast,5,1,0.014348526802222766,0.8726945244956772,0.8737564763589377,0.8716351508628781,0.8716351508628781,0.028219203050952022,0.971780796949048,0.1283648491371219
139,kidney,5,1,0.018061774570514603,0.8138675130552171,0.8140247987549087,0.8137102881252029,0.8137102881252029,0.04266843550252201,0.957331564497478,0.18628971187479715
140,testis,5,1,0.012594354340248137,0.8879394147539743,0.8858201414617717,0.8900688528416385,0.8900688528416385,0.030327110789738817,0.9696728892102612,0.10993114715836154
141,breast,5,2,0.014364734475864189,0.8725267129853335,0.8722170983727001,0.872836547486453,0.872836547486453,0.028653150500546815,0.9713468494994532,0.127163452513547
142,kidney,5,2,0.01821557640356319,0.8119562029523902,0.8109797774751394,0.8129349825105477,0.8129349825105477,0.04348841388867212,0.9565115861113279,0.18706501748945223
143,testis,5,2,0.012616424939405199,0.8883824861318821,0.8873450645355836,0.8894223363286264,0.8894223363286264,0.02984895982112835,0.9701510401788717,0.11057766367137356
144,breast,5,3,0.014326570805470824,0.8726810267462094,0.8737388468112465,0.8716257649517564,0.8716257649517564,0.028223409326715458,0.9717765906732846,0.12837423504824358
145,kidney,5,3,0.018162231778632274,0.813137697633165,0.812771498569164,0.8135042268322713,0.8135042268322713,0.043011324806031065,0.9569886751939689,0.18649577316772875
146,testis,5,3,0.012555373218182597,0.8891627457118694,0.8900110842449385,0.8883160228731474,0.8883160228731474,0.029019136527217278,0.9709808634727827,0.1116839771268526
147,breast,5,4,0.014333361573560709,0.8721113449487166,0.8723311014909209,0.871891699100204,0.871891699100204,0.028592860547937523,0.9714071394520625,0.12810830089979602
148,kidney,5,4,0.018254319874424673,0.8109614098731084,0.8066238227259754,0.8153458996378473,0.8153458996378473,0.04486351823343431,0.9551364817665657,0.1846541003621527
149,testis,5,4,0.012619628232842075,0.886756918441052,0.8861090200593367,0.8874057649667406,0.8874057649667406,0.030150040689105005,0.969849959310895,0.11259423503325942
150,breast,5,6,0.014313884673458295,0.8728803612091429,0.8732780730075125,0.8724830115008697,0.8724830115008697,0.02836922688651468,0.9716307731134853,0.12751698849913023
151,kidney,5,6,0.018264872170789346,0.8141606229305012,0.8196289103286973,0.8087648170948448,0.8087648170948448,0.04084993981701535,0.9591500601829847,0.19123518290515515
152,testis,5,6,0.012449067847630377,0.8893782332025174,0.8893481360813482,0.8894083323608356,0.8894083323608356,0.029251733837109082,0.9707482661628909,0.11059166763916443
153,breast,5,7,0.014280320462553925,0.8728909942226735,0.8729360597005585,0.8728459333975747,0.8728459333975747,0.02846877541291607,0.971531224587084,0.12715406660242531
154,kidney,5,7,0.01832369805272215,0.8128414420865283,0.8128225997547984,0.81286028529186,0.81286028529186,0.04296284735277634,0.9570371526472237,0.18713971470813995
155,testis,5,7,0.012382850687774831,0.8887640344877324,0.8859115343051542,0.8916349632395846,0.8916349632395846,0.030353023487392546,0.9696469765126075,0.10836503676041545
156,breast,5,8,0.01428318461160254,0.8724804053271207,0.8732487949201733,0.8717133667888921,0.8717133667888921,0.02835170073750035,0.9716482992624996,0.12828663321110792
157,kidney,5,8,0.018307728866057752,0.8119754030781099,0.8160428530918381,0.8079482992216035,0.8079482992216035,0.0418029356053888,0.9581970643946112,0.19205170077839653
158,testis,5,8,0.012599129299799833,0.8876923561139548,0.8867114269013202,0.8886754580464465,0.8886754580464465,0.030013073572935298,0.9699869264270647,0.11132454195355351
159,breast,5,9,0.014353390019744377,0.8723646750371701,0.8718589745592955,0.8728709624938992,0.8728709624938992,0.028746389613303048,0.971253610386697,0.12712903750610086
160,kidney,5,9,0.018248290059408947,0.8141710351544634,0.8144490925821393,0.8138931675226796,0.8138931675226796,0.04255847445001738,0.9574415255499826,0.18610683247732038
161,testis,5,9,0.01249121618891056,0.8885711417652785,0.8887516461347356,0.8883907107013654,0.8883907107013654,0.0293954876121881,0.9706045123878119,0.11160928929863462
162,breast,6,0,0.014404675795297486,0.8718915140150668,0.8708768378103111,0.8729085574173991,0.8729085574173991,0.028968319886509792,0.9710316801134902,0.12709144258260083
163,kidney,6,0,0.01826373614653123,0.8099600307198715,0.7984852596896964,0.8217694106837071,0.8217694106837071,0.0468268721849004,0.9531731278150996,0.17823058931629288
164,testis,6,0,0.012438181232346208,0.8904778579265589,0.8907045002930456,0.8902513308703577,0.8902513308703577,0.028878984302794057,0.971121015697206,0.10974866912964229
165,breast,6,1,0.014344248887233476,0.8734277776646103,0.8740920552482029,0.8727645089670161,0.8727645089670161,0.028138450766121995,0.971861549233878,0.12723549103298396
166,kidney,6,1,0.017912927052137602,0.8151307360744425,0.8098839426515909,0.8204459549764023,0.8204459549764023,0.04348617926813599,0.956513820731864,0.1795540450235977
167,testis,6,1,0.012558500463259077,0.8875532023879373,0.885464744892626,0.8896515348476821,0.8896515348476821,0.030422051359885686,0.9695779486401143,0.11034846515231785
168,breast,6,2,0.014309393921184542,0.8725578542910425,0.8718513076237671,0.8732655470553052,0.8732655470553052,0.02872931197261432,0.9712706880273857,0.1267344529446948
169,kidney,6,2,0.018138616884519024,0.8118193660667808,0.8054757560963075,0.8182636887608069,0.8182636887608069,0.04461899715557798,0.9553810028444221,0.1817363112391931
170,testis,6,2,0.01255103309925573,0.8883711063347678,0.8873636928837382,0.8893808097946457,0.8893808097946457,0.02984455805103412,0.9701554419489659,0.11061919020535428
171,breast,6,3,0.01429507832523066,0.8731040188532605,0.8737639365855954,0.8724450971857317,0.8724450971857317,0.028212045578318547,0.9717879544216814,0.12755490281426832
172,kidney,6,3,0.0180203329819965,0.8139572253496304,0.8082010582010583,0.8197959737710395,0.8197959737710395,0.0439276363949279,0.9560723636050721,0.18020402622896045
173,testis,6,3,0.012481146118521658,0.888943398827024,0.8898216699326995,0.8880668597527533,0.8880668597527533,0.029069631132318773,0.9709303688676812,0.11193314024724665
174,breast,6,4,0.014311619558379715,0.8727747478099699,0.8725971696607161,0.8729523982501245,0.8729523982501245,0.028527451916303775,0.9714725480836962,0.12704760174987553
175,kidney,6,4,0.018116672162222052,0.8113962244687436,0.8017363517755942,0.8212917136532598,0.8212917136532598,0.045857906208337115,0.9541420937916629,0.17870828634674019
176,testis,6,4,0.012553176590541969,0.8864424014291779,0.8858246888087686,0.8870609761505232,0.8870609761505232,0.030225851710083552,0.9697741482899165,0.11293902384947688
177,breast,6,5,0.014313884673458295,0.8728803612091429,0.8724830115008697,0.8732780730075125,0.8732780730075125,0.0285674033857819,0.9714325966142181,0.12672192699248755
178,kidney,6,5,0.018264872170789346,0.8141606229305012,0.8087648170948448,0.8196289103286973,0.8196289103286973,0.04375906932114621,0.9562409306788537,0.18037108967130266
179,testis,6,5,0.012449067847630377,0.8893782332025174,0.8894083323608356,0.8893481360813482,0.8893481360813482,0.029234364800548866,0.9707656351994511,0.11065186391865178
180,breast,6,7,0.014239369310305838,0.8739865901222665,0.873633817800654,0.8743396474570752,0.8743396474570752,0.028306667479714116,0.9716933325202859,0.12566035254292487
181,kidney,6,7,0.018193433297325996,0.8135322944486219,0.8081220444453602,0.8190154742513469,0.8190154742513469,0.04390818634795309,0.9560918136520469,0.18098452574865306
182,testis,6,7,0.0123118293189982,0.8891597853662395,0.8863359136214165,0.8920017083684382,0.8920017083684382,0.030240659230823336,0.9697593407691767,0.10799829163156187
183,breast,6,8,0.01424111892432714,0.8725084311947156,0.8728789654804961,0.8721382113566546,0.8721382113566546,0.028428624597068405,0.9715713754029316,0.12786178864334544
184,kidney,6,8,0.01821056973090254,0.8144307732800328,0.813058850157265,0.8158073340851189,0.8158073340851189,0.04235218258996826,0.9576478174100318,0.18419266591488118
185,testis,6,8,0.012531578856189935,0.8880167110008649,0.887065410026572,0.8889700545417628,0.8889700545417628,0.029919829614794686,0.9700801703852053,0.11102994545823716
186,breast,6,9,0.014309511782691525,0.8729775892488457,0.8720746002331258,0.8738824502015112,0.8738824502015112,0.02869216411502939,0.9713078358849706,0.12611754979848874
187,kidney,6,9,0.01816171492362099,0.8148891716176625,0.8097631511796045,0.8200805036962786,0.8200805036962786,0.04350091415220782,0.9564990858477922,0.17991949630372134
188,testis,6,9,0.012418824974667841,0.8888048508616816,0.889015494681,0.8885943068388416,0.8885943068388416,0.02932629482514169,0.9706737051748583,0.11140569316115842
189,breast,7,0,0.014343950800606565,0.8727779801368503,0.8721140207821746,0.873442951235157,0.873442951235157,0.028695951483133576,0.9713040485168665,0.126557048764843
190,kidney,7,0,0.018374678882568805,0.8092537996270979,0.8030888324679969,0.8155141506032164,0.8155141506032164,0.04589681286912722,0.9541031871308728,0.18448584939678353
191,testis,7,0,0.012365728106938314,0.8895179521547356,0.8925888652013608,0.8864680973428753,0.8864680973428753,0.028429124030705927,0.971570875969294,0.1135319026571247
192,breast,7,1,0.014301150481413803,0.8739018274030578,0.8749200255918106,0.8728859963391167,0.8728859963391167,0.027958468193930063,0.9720415318060699,0.1271140036608833
193,kidney,7,1,0.018062031556974677,0.8127254178603079,0.8129013306397584,0.8125495811998393,0.8125495811998393,0.04292665046793064,0.9570733495320694,0.18745041880016072
194,testis,7,1,0.012482909855495414,0.8874383067412615,0.8881731919489901,0.8867046366339068,0.8867046366339068,0.029752932371440104,0.97024706762856,0.11329536336609325
195,breast,7,2,0.014268136672304216,0.8734787708186723,0.873123759203389,0.8738340712464212,0.8738340712464212,0.028449189013742285,0.9715508109862577,0.12616592875357874
196,kidney,7,2,0.018259573926574946,0.8101957495414331,0.8092401778143228,0.8111535806641048,0.8111535806641048,0.04388911551354131,0.9561108844864586,0.18884641933589524
197,testis,7,2,0.012481372313644873,0.8878049800678772,0.8896293657280308,0.8859880617228408,0.8859880617228408,0.029293740215900657,0.9707062597840993,0.11401193827715912
198,breast,7,3,0.014260386992147744,0.873819406374814,0.8748333882172147,0.8728077723368638,0.8728077723368638,0.02797809702672255,0.9720219029732774,0.12719222766313615
199,kidney,7,3,0.018193929497350787,0.8118212853163345,0.8114744817079448,0.8121683854815944,0.8121683854815944,0.04330974466298944,0.9566902553370106,0.18783161451840558
200,testis,7,3,0.012417990392661468,0.8883067164074835,0.8920291651271882,0.8846152062297956,0.8846152062297956,0.02853542423360335,0.9714645757663967,0.1153847937702044
201,breast,7,4,0.014273639545965725,0.872901220851811,0.8730760923663476,0.8727264193745209,0.8727264193745209,0.028425354002494265,0.9715746459975058,0.1272735806254791
202,kidney,7,4,0.01827201927647079,0.8100255673230142,0.8057115627675623,0.8143860173289513,0.8143860173289513,0.045075643367681745,0.9549243566323182,0.1856139826710487
203,testis,7,4,0.012472285022067224,0.8866028513475029,0.8888148281077756,0.8844018570653359,0.8844018570653359,0.029484091742019297,0.9705159082579807,0.11559814293466414
204,breast,7,5,0.014280320462553925,0.8728909942226735,0.8728459333975747,0.8729360597005585,0.8729360597005585,0.028491250798297618,0.9715087492017024,0.12706394029944149
205,kidney,7,5,0.01832369805272215,0.8128414420865283,0.81286028529186,0.8128225997547984,0.8128225997547984,0.04295266303673093,0.957047336963269,0.18717740024520158
206,testis,7,5,0.012382850687774831,0.8887640344877324,0.8916349632395846,0.8859115343051542,0.8859115343051542,0.02869425651351403,0.971305743486486,0.11408846569484576
207,breast,7,6,0.014239369310305838,0.8739865901222665,0.8743396474570752,0.873633817800654,0.873633817800654,0.02813092151060693,0.9718690784893931,0.12636618219934606
208,kidney,7,6,0.018193433297325996,0.8135322944486219,0.8190154742513469,0.8081220444453602,0.8081220444453602,0.040989305287054606,0.9590106947129454,0.19187795555463977
209,testis,7,6,0.0123118293189982,0.8891597853662395,0.8920017083684382,0.8863359136214165,0.8863359136214165,0.02859908075045471,0.9714009192495453,0.11366408637858345
210,breast,7,8,0.014234807040127351,0.8730421929630899,0.8737659293061624,0.872319654562806,0.872319654562806,0.028235374942252676,0.9717646250577473,0.12768034543719395
211,kidney,7,8,0.018328914637687557,0.8114879600328745,0.8155719685834181,0.8074446493514521,0.8074446493514521,0.041910386700483006,0.958089613299517,0.19255535064854784
212,testis,7,8,0.012447507881263293,0.887809559885524,0.8896900085934061,0.8859370434443831,0.8859370434443831,0.029273963433966252,0.9707260365660337,0.11406295655561688
213,breast,7,9,0.014277672011505978,0.8734916212472287,0.8729402279382124,0.8740437115724589,0.8740437115724589,0.02850316830392163,0.9714968316960784,0.1259562884275411
214,kidney,7,9,0.0182595239703285,0.8118358044938233,0.8121318971361113,0.8115399276758394,0.8115399276758394,0.04309041141242337,0.9569095885875767,0.1884600723241606
215,testis,7,9,0.012332231729121474,0.888250528799503,0.8913014037676639,0.8852204685333173,0.8852204685333173,0.028770891543509848,0.9712291084564901,0.11477953146668275
216,breast,8,0,0.014373345231593603,0.8719920894691058,0.8706081566598559,0.8733804291275159,0.8733804291275159,0.029023084760918343,0.9709769152390817,0.12661957087248407
217,kidney,8,0,0.018378344422151777,0.8084742410504442,0.798348293888028,0.8188603554267488,0.8188603554267488,0.046894492552904725,0.9531055074470953,0.18113964457325116
218,testis,8,0,0.012575011244785998,0.8884499685189935,0.8896303889450592,0.8872726764617523,0.8872726764617523,0.02917935795164821,0.9708206420483518,0.11272732353824765
219,breast,8,1,0.01432389546369072,0.8731435701767312,0.8734365787261802,0.8728507581503513,0.8728507581503513,0.028279567933331556,0.9717204320666685,0.12714924184964865
220,kidney,8,1,0.018108666193380554,0.8128424903588114,0.8089666154750003,0.8167556837841424,0.8167556837841424,0.04372938121070522,0.9562706187892948,0.18324431621585763
221,testis,8,1,0.012664363193354638,0.8866547893718368,0.8855158476672744,0.887796664640579,0.887796664640579,0.030425748111894847,0.9695742518881052,0.11220333535942095
222,breast,8,2,0.014326482695412215,0.8727589169866071,0.8716824811242594,0.8738380147054214,0.8738380147054214,0.028761697600984442,0.9712383023990155,0.12616198529457856
223,kidney,8,2,0.018250989618111117,0.8107447065682636,0.805758408921551,0.8157931021923446,0.8157931021923446,0.04458819636430986,0.9554118036356901,0.1842068978076554
224,testis,8,2,0.012686406493100271,0.8868908729327055,0.8868351135048539,0.8869466393727047,0.8869466393727047,0.030001642098972884,0.9699983579010271,0.11305336062729536
225,breast,8,3,0.014270231288697923,0.872615888174241,0.8729046118141475,0.8723273554687745,0.8723273554687745,0.02839869881051323,0.9716013011894867,0.1276726445312255
226,kidney,8,3,0.018157985497684378,0.8120139669610734,0.8076246062627386,0.8164512998753847,0.8164512998753847,0.04409331592895664,0.9559066840710434,0.1835487001246153
227,testis,8,3,0.012606905244650182,0.8873987349378613,0.8892300425129901,0.8855749547623539,0.8855749547623539,0.029242325656623522,0.9707576743433765,0.1144250452376461
228,breast,8,4,0.01428220338594964,0.8722838130527318,0.8717363608760842,0.8728319532635881,0.8728319532635881,0.028714746019977547,0.9712852539800224,0.1271680467364119
229,kidney,8,4,0.018275915383345064,0.8101311122982949,0.8018229909895217,0.8186132060991251,0.8186132060991251,0.04587288002128163,0.9541271199787184,0.18138679390087492
230,testis,8,4,0.012688921451377682,0.8852105358798615,0.8855426881422216,0.884878632693602,0.884878632693602,0.03031771528473132,0.9696822847152686,0.115121367306398
231,breast,8,5,0.01428318461160254,0.8724804053271207,0.8717133667888921,0.8732487949201733,0.8732487949201733,0.028734367576219236,0.9712656324237807,0.12675120507982673
232,kidney,8,5,0.018307728866057752,0.8119754030781099,0.8079482992216035,0.8160428530918381,0.8160428530918381,0.04397947573345822,0.9560205242665418,0.18395714690816192
233,testis,8,5,0.012599129299799833,0.8876923561139548,0.8886754580464465,0.8867114269013202,0.8867114269013202,0.02944481004125002,0.97055518995875,0.11328857309867978
234,breast,8,6,0.01424111892432714,0.8725084311947156,0.8721382113566546,0.8728789654804961,0.8728789654804961,0.02861313438944024,0.9713868656105598,0.1271210345195038
235,kidney,8,6,0.01821056973090254,0.8144307732800328,0.8158073340851189,0.813058850157265,0.813058850157265,0.04162068328890813,0.9583793167110919,0.186941149842735
236,testis,8,6,0.012531578856189935,0.8880167110008649,0.8889700545417628,0.887065410026572,0.887065410026572,0.029368878397015085,0.9706311216029849,0.11293458997342798
237,breast,8,7,0.014234807040127351,0.8730421929630899,0.872319654562806,0.8737659293061624,0.8737659293061624,0.028595615142795877,0.9714043848572042,0.12623407069383763
238,kidney,8,7,0.018328914637687557,0.8114879600328745,0.8074446493514521,0.8155719685834181,0.8155719685834181,0.04409685500239183,0.9559031449976082,0.1844280314165819
239,testis,8,7,0.012447507881263293,0.887809559885524,0.8859370434443831,0.8896900085934061,0.8896900085934061,0.0303640150678014,0.9696359849321986,0.11030999140659387
240,breast,8,9,0.01432169728937095,0.8726029433625687,0.8713308479088997,0.8738787586267418,0.8738787586267418,0.028853498453400905,0.9711465015465991,0.1261212413732582
241,kidney,8,9,0.018314360077424933,0.81288324494531,0.8091265023751898,0.816675035056181,0.816675035056181,0.04367983418261265,0.9563201658173873,0.18332496494381906
242,testis,8,9,0.012538385184445245,0.8871752120558487,0.8883383612436839,0.8860151048325683,0.8860151048325683,0.029521976346366826,0.9704780236536332,0.1139848951674317
243,breast,9,0,0.014435241975635591,0.8720052618340491,0.8718922026230779,0.8721183503698449,0.8721183503698449,0.028753868150839825,0.9712461318491602,0.12788164963015508
244,kidney,9,0,0.01829650408176015,0.8101269706530577,0.8036645961157514,0.8166941173134967,0.8166941173134967,0.045754956486478975,0.954245043513521,0.1833058826865033
245,testis,9,0,0.012450360669757084,0.8893206014451215,0.8893361758366977,0.889305027599025,0.889305027599025,0.029236872771824324,0.9707631272281757,0.11069497240097508
246,breast,9,1,0.0143841513009266,0.8730549063866222,0.8746252179694655,0.8714902234069482,0.8714902234069482,0.028032304187244797,0.9719676958127552,0.12850977659305185
247,kidney,9,1,0.01798405754184884,0.8141660427831604,0.8140454128487647,0.8142867084741306,0.8142867084741306,0.04265702313490049,0.9573429768650995,0.18571329152586932
248,testis,9,1,0.012563765349747926,0.8874253156509052,0.8851279311506254,0.8897346570902875,0.8897346570902875,0.030507692469036108,0.9694923075309639,0.11026534290971243
249,breast,9,2,0.014366436601996735,0.8731991985671731,0.8733957574525957,0.8730027281335254,0.8730027281335254,0.0283962416965799,0.97160375830342,0.12699727186647458
250,kidney,9,2,0.018175797301284987,0.8115691015378201,0.8103168281213865,0.812825251502053,0.812825251502053,0.04363410457549565,0.9563658954245043,0.187174748497947
251,testis,9,2,0.012583544748303354,0.8879098176696836,0.8866930723501757,0.8891299068824776,0.8891299068824776,0.030018488575886133,0.9699815114241138,0.11087009311752234
252,breast,9,3,0.014319213615575506,0.8737207562291228,0.8752881403772875,0.8721589754967984,0.8721589754967984,0.027884345007149022,0.972115654992851,0.12784102450320156
253,kidney,9,3,0.018090315438736553,0.813510475138207,0.8128667160768328,0.8141552546724093,0.8141552546724093,0.042982716948432205,0.9570172830515677,0.1858447453275906
254,testis,9,3,0.012484138329009482,0.8884719187765069,0.8891388430293194,0.8878059942653803,0.8878059942653803,0.029246126313308876,0.9707538736866911,0.11219400573461973
255,breast,9,4,0.01434517804785172,0.8724842290285957,0.8732106915581265,0.8717589742467945,0.8717589742467945,0.02840325397999676,0.9715967460200032,0.12824102575320548
256,kidney,9,4,0.018136812695464688,0.8120620040210097,0.8074443470461125,0.8167327801963559,0.8167327801963559,0.04466615793017148,0.9553338420698285,0.1832672198036441
257,testis,9,4,0.012561694981885141,0.8867082753544923,0.8858806228252738,0.8875374758333411,0.8875374758333411,0.03020726082217099,0.969792739177829,0.11246252416665889
258,breast,9,5,0.014353390019744377,0.8723646750371701,0.8728709624938992,0.8718589745592955,0.8718589745592955,0.02849371243607427,0.9715062875639258,0.1281410254407045
259,kidney,9,5,0.018248290059408947,0.8141710351544634,0.8138931675226796,0.8144490925821393,0.8144490925821393,0.04270844847387918,0.9572915515261208,0.1855509074178607
260,testis,9,5,0.01249121618891056,0.8885711417652785,0.8883907107013654,0.8887516461347356,0.8887516461347356,0.029499673349985597,0.9705003266500144,0.11124835386526445
261,breast,9,6,0.014309511782691525,0.8729775892488457,0.8738824502015112,0.8720746002331258,0.8720746002331258,0.028241270233067262,0.9717587297669328,0.12792539976687428
262,kidney,9,6,0.01816171492362099,0.8148891716176625,0.8200805036962786,0.8097631511796045,0.8097631511796045,0.040741281483981595,0.9592587185160184,0.19023684882039543
263,testis,9,6,0.012418824974667841,0.8888048508616816,0.8885943068388416,0.889015494681,0.889015494681,0.029447853517672106,0.9705521464823279,0.1109845053189999
264,breast,9,7,0.014277672011505978,0.8734916212472287,0.8740437115724589,0.8729402279382124,0.8729402279382124,0.028227946894575227,0.9717720531054248,0.1270597720617877
265,kidney,9,7,0.0182595239703285,0.8118358044938233,0.8115399276758394,0.8121318971361113,0.8121318971361113,0.04325048336863161,0.9567495166313684,0.1878681028638886
266,testis,9,7,0.012332231729121474,0.888250528799503,0.8852204685333173,0.8913014037676639,0.8913014037676639,0.030533602385192853,0.9694663976148071,0.10869859623233616
267,breast,9,8,0.01432169728937095,0.8726029433625687,0.8738787586267418,0.8713308479088997,0.8713308479088997,0.02821812969779162,0.9717818703022084,0.12866915209110028
268,kidney,9,8,0.018314360077424933,0.81288324494531,0.816675035056181,0.8091265023751898,0.8091265023751898,0.04165275128519015,0.9583472487148098,0.19087349762481023
269,testis,9,8,0.012538385184445245,0.8871752120558487,0.8860151048325683,0.8883383612436839,0.8883383612436839,0.030194305864092618,0.9698056941359073,0.11166163875631602
