,total_edges,signif_edges,Weighted degree per TF,#(total edges)/#(signif. edges) per TF
ENSG00000105497,99.0,29.0,28.4573112824855,3.413793103448276
ENSG00000143578,42.0,3.0,6.762075884905199,14.0
ENSG00000065029,146.0,47.0,49.16875649446157,3.106382978723404
ENSG00000153071,109.0,7.0,20.002889931490206,15.571428571428571
ENSG00000171163,60.0,12.0,19.222674481273213,5.0
ENSG00000168214,76.0,37.0,34.92333121207973,2.054054054054054
ENSG00000060971,168.0,13.0,33.44993129150854,12.923076923076923
ENSG00000120963,116.0,58.0,55.74888675843834,2.0
ENSG00000171448,60.0,18.0,15.246009030003236,3.3333333333333335
ENSG00000188785,66.0,19.0,20.35513018404353,3.473684210526316
ENSG00000176624,78.0,39.0,38.72946338319748,2.0
ENSG00000185049,50.0,28.0,24.42467089473047,1.7857142857142858
ENSG00000178913,131.0,53.0,53.20645388633165,2.4716981132075473
ENSG00000126746,89.0,39.0,32.06438443763672,2.282051282051282
ENSG00000111669,201.0,15.0,36.1958798840145,13.4
ENSG00000019485,64.0,9.0,10.248001569592109,7.111111111111111
ENSG00000263002,70.0,8.0,11.271467914632492,8.75
ENSG00000134758,89.0,23.0,24.920147661404947,3.869565217391304
ENSG00000101457,111.0,32.0,33.222091829310976,3.46875
ENSG00000110851,117.0,12.0,18.196939576407832,9.75
ENSG00000213676,161.0,48.0,66.5121320231658,3.3541666666666665
ENSG00000085644,80.0,17.0,20.136383225005893,4.705882352941177
ENSG00000204435,194.0,85.0,80.18459499869347,2.2823529411764705
ENSG00000133884,118.0,30.0,33.18923373411454,3.933333333333333
ENSG00000185022,58.0,2.0,7.20214254576116,29.0
ENSG00000170260,93.0,16.0,18.10289920895935,5.8125
ENSG00000256771,45.0,10.0,6.655435468556058,4.5
ENSG00000106261,56.0,15.0,14.529346331341353,3.7333333333333334
ENSG00000186026,54.0,5.0,6.577701778834931,10.8
ENSG00000078403,106.0,53.0,28.600075391129888,2.0
ENSG00000118263,82.0,25.0,24.27781784981859,3.28
ENSG00000006704,65.0,13.0,18.35894090816699,5.0
ENSG00000001497,64.0,23.0,22.032868437775424,2.782608695652174
ENSG00000197037,77.0,30.0,27.238512716762195,2.566666666666667
ENSG00000149557,95.0,15.0,19.702497955912385,6.333333333333333
ENSG00000163666,91.0,6.0,13.430514904842676,15.166666666666666
ENSG00000120837,56.0,23.0,24.526090653071208,2.4347826086956523
ENSG00000204304,109.0,19.0,22.10630875908906,5.7368421052631575
ENSG00000139613,86.0,41.0,33.266100588307374,2.097560975609756
ENSG00000105996,32.0,2.0,6.61790786625646,16.0
ENSG00000221994,236.0,7.0,17.240957098320123,33.714285714285715
ENSG00000124831,113.0,18.0,24.923645837781628,6.277777777777778
ENSG00000187987,44.0,5.0,6.788043207172688,8.8
ENSG00000197134,68.0,2.0,7.172579110939679,34.0
ENSG00000196387,99.0,22.0,29.939487746200495,4.5
ENSG00000127337,131.0,25.0,33.28605554921444,5.24
ENSG00000139651,103.0,18.0,17.995592479653773,5.722222222222222
ENSG00000166949,51.0,7.0,14.287603530380027,7.285714285714286
ENSG00000149929,141.0,21.0,30.17523507486768,6.714285714285714
ENSG00000108312,89.0,24.0,32.17209168850874,3.7083333333333335
ENSG00000108788,153.0,11.0,28.937470701738608,13.909090909090908
ENSG00000185129,76.0,14.0,18.512659468975137,5.428571428571429
ENSG00000025434,89.0,8.0,15.582887585804015,11.125
ENSG00000131848,88.0,12.0,16.085106469331595,7.333333333333333
ENSG00000110693,93.0,9.0,12.096281644162074,10.333333333333334
ENSG00000108001,32.0,1.0,3.5078208544167357,32.0
ENSG00000186951,107.0,15.0,23.433894845511823,7.133333333333334
ENSG00000010244,91.0,59.0,54.45335007923779,1.5423728813559323
ENSG00000123685,49.0,1.0,5.959359980562289,49.0
ENSG00000172292,95.0,9.0,20.91212987718271,10.555555555555555
ENSG00000198795,72.0,1.0,8.417965243464938,72.0
ENSG00000167588,151.0,15.0,30.081398522570126,10.066666666666666
ENSG00000164048,38.0,6.0,6.671309213229291,6.333333333333333
ENSG00000103495,113.0,23.0,30.01443001085038,4.913043478260869
ENSG00000170265,71.0,18.0,15.732001228732072,3.9444444444444446
ENSG00000160199,112.0,35.0,28.68837278896051,3.2
ENSG00000087903,53.0,14.0,17.248474382470658,3.7857142857142856
ENSG00000125812,70.0,6.0,10.12020373640035,11.666666666666666
ENSG00000135374,56.0,2.0,7.913844316069794,28.0
ENSG00000179456,81.0,13.0,14.88836446168716,6.230769230769231
ENSG00000105717,30.0,4.0,6.250575836972293,7.5
ENSG00000173757,230.0,18.0,18.936338234179267,12.777777777777779
ENSG00000164654,78.0,21.0,20.48270340465101,3.7142857142857144
ENSG00000077463,126.0,23.0,28.98884999542196,5.478260869565218
ENSG00000069248,132.0,40.0,39.0251784077144,3.3
ENSG00000134107,54.0,5.0,7.2272054705143605,10.8
ENSG00000140464,59.0,23.0,23.779923821615988,2.5652173913043477
ENSG00000166860,47.0,4.0,8.238612341082431,11.75
ENSG00000164916,45.0,12.0,13.641519996876976,3.75
ENSG00000124203,117.0,9.0,13.442559817003792,13.0
ENSG00000123352,85.0,15.0,15.143610672574116,5.666666666666667
ENSG00000120784,84.0,16.0,10.87914970976133,5.25
ENSG00000114439,76.0,28.0,31.596438612274955,2.7142857142857144
ENSG00000143257,109.0,7.0,18.970058567110655,15.571428571428571
ENSG00000158710,108.0,12.0,18.995517671430616,9.0
ENSG00000187626,65.0,6.0,8.221214578081204,10.833333333333334
ENSG00000186790,87.0,2.0,9.029773972106009,43.5
ENSG00000111206,28.0,2.0,6.183098546101318,14.0
ENSG00000169989,101.0,2.0,11.909071711669208,50.5
ENSG00000151650,85.0,10.0,15.9297382104587,8.5
ENSG00000100307,52.0,4.0,7.859996218934307,13.0
ENSG00000102974,102.0,51.0,35.002106396213925,2.0
ENSG00000189144,63.0,7.0,10.413816490175758,9.0
ENSG00000141568,111.0,34.0,33.113090762342665,3.264705882352941
ENSG00000197050,56.0,13.0,13.220915585200935,4.3076923076923075
ENSG00000142168,154.0,10.0,44.63237718467814,15.4
ENSG00000106628,172.0,38.0,47.891776602849,4.526315789473684
ENSG00000007866,136.0,21.0,21.20023600833537,6.476190476190476
ENSG00000178573,166.0,4.0,18.033189437262948,41.5
ENSG00000174197,69.0,10.0,13.921667468228105,6.9
ENSG00000184677,54.0,10.0,11.74600401861183,5.4
ENSG00000245848,94.0,10.0,17.806681108002746,9.4
ENSG00000162714,48.0,11.0,13.685723408995765,4.363636363636363
ENSG00000126561,97.0,10.0,15.862520407076051,9.7
ENSG00000141905,65.0,14.0,14.835954110886364,4.642857142857143
ENSG00000140307,144.0,46.0,50.92023251709067,3.130434782608696
ENSG00000111581,59.0,12.0,15.59666826550836,4.916666666666667
ENSG00000177030,94.0,10.0,14.759208758537302,9.4
ENSG00000197714,93.0,6.0,17.27660679385117,15.5
ENSG00000115641,56.0,3.0,7.192952153720458,18.666666666666668
ENSG00000170448,30.0,21.0,23.283332446972647,1.4285714285714286
ENSG00000124535,144.0,52.0,35.891346928507915,2.769230769230769
ENSG00000181666,59.0,9.0,14.51674531228555,6.555555555555555
ENSG00000116833,66.0,1.0,5.904859632063223,66.0
ENSG00000182944,123.0,29.0,32.386432450169025,4.241379310344827
ENSG00000171161,90.0,11.0,11.578771187338802,8.181818181818182
ENSG00000109381,58.0,9.0,8.255735595759758,6.444444444444445
ENSG00000105997,72.0,16.0,18.1226679288439,4.5
ENSG00000181894,105.0,16.0,19.48213924840639,6.5625
ENSG00000165655,220.0,6.0,14.769401276013832,36.666666666666664
ENSG00000100151,156.0,54.0,42.677039326553995,2.888888888888889
ENSG00000012048,80.0,10.0,15.052348539061402,8.0
ENSG00000198146,97.0,5.0,8.54484359291211,19.4
ENSG00000117595,138.0,6.0,13.03352452152261,23.0
ENSG00000181896,31.0,2.0,4.304891750577394,15.5
ENSG00000101126,113.0,49.0,38.6045698819397,2.306122448979592
ENSG00000173545,133.0,13.0,21.11729782037111,10.23076923076923
ENSG00000235109,80.0,1.0,7.081904872803483,80.0
ENSG00000005073,48.0,2.0,5.409514625003137,24.0
ENSG00000161057,192.0,53.0,56.12721714891272,3.6226415094339623
ENSG00000103067,68.0,5.0,11.208069101246537,13.6
ENSG00000134323,77.0,1.0,10.522900722408783,77.0
ENSG00000204920,51.0,3.0,5.813640092843937,17.0
ENSG00000040341,113.0,34.0,32.8255714753284,3.323529411764706
ENSG00000033050,137.0,22.0,33.194027299098146,6.2272727272727275
ENSG00000105856,76.0,14.0,17.547900840407124,5.428571428571429
ENSG00000009950,93.0,1.0,15.268737580902094,93.0
ENSG00000090661,138.0,7.0,21.892411714431947,19.714285714285715
ENSG00000168269,75.0,5.0,10.416064812156653,15.0
ENSG00000174446,148.0,16.0,44.17935373874716,9.25
ENSG00000178951,87.0,19.0,21.297393272474157,4.578947368421052
ENSG00000186564,61.0,5.0,14.364498150635942,12.2
ENSG00000073050,113.0,36.0,41.02123996585793,3.138888888888889
ENSG00000127903,64.0,2.0,6.109627938227142,32.0
ENSG00000126953,165.0,30.0,39.70850720987844,5.5
ENSG00000275004,56.0,6.0,10.867558773030677,9.333333333333334
ENSG00000177383,178.0,43.0,40.15392692603909,4.1395348837209305
ENSG00000166716,129.0,69.0,45.7754094967121,1.8695652173913044
ENSG00000147862,107.0,18.0,20.856681161994267,5.944444444444445
ENSG00000172115,152.0,13.0,28.92121482172437,11.692307692307692
ENSG00000171574,157.0,7.0,13.462879665632387,22.428571428571427
ENSG00000182318,79.0,3.0,7.057134392193297,26.333333333333332
ENSG00000177374,65.0,2.0,5.930300384031373,32.5
ENSG00000189420,65.0,3.0,5.628890551095852,21.666666666666668
ENSG00000204231,148.0,20.0,21.524675740864147,7.4
ENSG00000087088,128.0,11.0,29.288095779830428,11.636363636363637
ENSG00000006459,40.0,3.0,6.630286062248664,13.333333333333334
ENSG00000117036,39.0,3.0,6.444917112002733,13.0
ENSG00000183309,149.0,32.0,14.869615845293264,4.65625
ENSG00000116990,227.0,1.0,8.200075223218047,227.0
ENSG00000185670,89.0,12.0,11.988928666841838,7.416666666666667
ENSG00000177683,90.0,12.0,12.472116123956965,7.5
ENSG00000074657,71.0,27.0,26.458398234288293,2.6296296296296298
ENSG00000177842,38.0,15.0,10.623284029196082,2.533333333333333
ENSG00000152217,55.0,9.0,10.212343832769314,6.111111111111111
ENSG00000147140,140.0,61.0,59.44106364935096,2.2950819672131146
ENSG00000173276,49.0,8.0,11.779017705679069,6.125
ENSG00000172534,90.0,21.0,19.364551523558113,4.285714285714286
ENSG00000149050,45.0,5.0,6.958369767539859,9.0
ENSG00000089094,39.0,12.0,15.011348535956605,3.25
ENSG00000104852,66.0,8.0,13.49536270911492,8.25
ENSG00000085274,66.0,27.0,25.06532383477882,2.4444444444444446
ENSG00000179361,38.0,3.0,4.395668767520884,12.666666666666666
ENSG00000198176,131.0,19.0,23.304001588225145,6.894736842105263
ENSG00000019549,141.0,2.0,10.230273124998735,70.5
ENSG00000161940,53.0,1.0,4.61142307367103,53.0
ENSG00000148143,74.0,22.0,23.191488206547188,3.3636363636363638
ENSG00000172845,112.0,27.0,21.63900131163185,4.148148148148148
ENSG00000169635,49.0,5.0,7.593872451435736,9.8
ENSG00000101493,46.0,13.0,15.742717718532672,3.5384615384615383
ENSG00000164683,48.0,9.0,14.434299762258098,5.333333333333333
ENSG00000185551,89.0,13.0,14.595778088492352,6.846153846153846
ENSG00000198315,76.0,7.0,11.24128295764308,10.857142857142858
ENSG00000165804,60.0,8.0,11.513543655011052,7.5
ENSG00000186814,74.0,8.0,10.439660416170183,9.25
ENSG00000103266,181.0,54.0,50.0361329734271,3.3518518518518516
ENSG00000177463,53.0,33.0,17.057276519931136,1.606060606060606
ENSG00000189403,142.0,26.0,25.963827269219596,5.461538461538462
ENSG00000143799,152.0,25.0,32.95602268946358,6.08
ENSG00000205189,79.0,7.0,9.834477880760513,11.285714285714286
ENSG00000111145,85.0,5.0,10.415659546483191,17.0
ENSG00000129691,180.0,60.0,50.54072457861923,3.0
ENSG00000275410,99.0,7.0,15.976858677522685,14.142857142857142
ENSG00000131944,83.0,2.0,5.450176018046553,41.5
ENSG00000101544,74.0,13.0,15.084651588112783,5.6923076923076925
ENSG00000070476,146.0,4.0,11.848410557942106,36.5
ENSG00000197579,71.0,5.0,13.737189165005919,14.2
ENSG00000116771,101.0,9.0,21.51155383614997,11.222222222222221
ENSG00000214717,153.0,28.0,36.753619289684416,5.464285714285714
ENSG00000164946,113.0,1.0,7.164700106438261,113.0
ENSG00000100281,100.0,18.0,17.240963551230458,5.555555555555555
ENSG00000169375,42.0,17.0,15.294581128306653,2.4705882352941178
ENSG00000143995,40.0,9.0,10.42158970388429,4.444444444444445
ENSG00000117222,77.0,32.0,34.287312755288156,2.40625
ENSG00000177853,44.0,5.0,5.825350466819756,8.8
ENSG00000148229,68.0,14.0,18.942355300132505,4.857142857142857
ENSG00000196757,55.0,10.0,10.699401701593436,5.5
ENSG00000085063,82.0,6.0,16.595039492100632,13.666666666666666
ENSG00000164924,107.0,23.0,28.94975617439857,4.6521739130434785
ENSG00000213015,84.0,6.0,8.228211435041421,14.0
ENSG00000196646,59.0,5.0,9.460243521297555,11.8
ENSG00000236104,68.0,34.0,39.99991648264307,2.0
ENSG00000106459,79.0,30.0,26.79486908201465,2.6333333333333333
ENSG00000197857,58.0,4.0,9.014123183677937,14.5
ENSG00000164296,77.0,5.0,8.555530188776538,15.4
ENSG00000249471,59.0,4.0,7.587144335643793,14.75
ENSG00000109854,99.0,2.0,10.191915836470239,49.5
ENSG00000126705,78.0,5.0,8.065958619227763,15.6
ENSG00000130803,95.0,31.0,30.646860535539624,3.064516129032258
ENSG00000140993,16.0,4.0,5.83978706269663,4.0
ENSG00000171649,47.0,4.0,5.785679067051939,11.75
ENSG00000165030,46.0,2.0,7.213533075640712,23.0
ENSG00000197162,48.0,12.0,11.608678061100788,4.0
ENSG00000155592,75.0,12.0,12.179323719257912,6.25
ENSG00000172943,70.0,12.0,13.166664080823995,5.833333333333333
ENSG00000096401,125.0,21.0,20.42327764264586,5.9523809523809526
ENSG00000116017,68.0,9.0,12.845377091844782,7.555555555555555
ENSG00000153814,71.0,19.0,19.231580665770938,3.736842105263158
ENSG00000186376,99.0,20.0,17.217050126723098,4.95
ENSG00000278129,59.0,11.0,12.914477575340365,5.363636363636363
ENSG00000176182,181.0,7.0,18.328345756516086,25.857142857142858
ENSG00000128928,228.0,25.0,36.65689680416599,9.12
ENSG00000010803,94.0,21.0,22.956201138673578,4.476190476190476
ENSG00000131849,65.0,14.0,13.42708289783807,4.642857142857143
ENSG00000169857,95.0,4.0,8.520251316948213,23.75
ENSG00000122592,99.0,11.0,18.375027877686257,9.0
ENSG00000109906,61.0,1.0,5.0026029942902746,61.0
ENSG00000083307,59.0,6.0,10.099899491028243,9.833333333333334
ENSG00000111727,94.0,36.0,33.91644456995082,2.611111111111111
ENSG00000196417,51.0,5.0,7.318115422068587,10.2
ENSG00000124459,77.0,13.0,13.28792852554738,5.923076923076923
ENSG00000177932,27.0,8.0,8.384723831043194,3.375
ENSG00000167528,69.0,13.0,13.619523092819973,5.3076923076923075
ENSG00000163848,102.0,19.0,14.853808649001095,5.368421052631579
ENSG00000166526,65.0,14.0,14.613671266213384,4.642857142857143
ENSG00000184481,62.0,10.0,12.338854986324412,6.2
ENSG00000069667,58.0,1.0,5.627991787862256,58.0
ENSG00000196263,44.0,8.0,12.123533625256243,5.5
ENSG00000236287,49.0,10.0,9.876559310329668,4.9
ENSG00000263001,55.0,22.0,22.692175102420794,2.5
ENSG00000173875,73.0,18.0,17.659774093721083,4.055555555555555
ENSG00000166478,66.0,9.0,11.988760975710276,7.333333333333333
ENSG00000121864,265.0,23.0,24.216969088585635,11.521739130434783
ENSG00000083814,167.0,1.0,9.143460906903037,167.0
ENSG00000173068,75.0,2.0,10.896801044654582,37.5
ENSG00000112992,111.0,4.0,12.24319677991901,27.75
ENSG00000257446,107.0,2.0,10.116176198376069,53.5
ENSG00000101751,54.0,14.0,13.781920962334185,3.857142857142857
ENSG00000167394,93.0,17.0,19.451283159302548,5.470588235294118
ENSG00000075426,69.0,6.0,15.551279580005804,11.5
ENSG00000104907,67.0,17.0,20.41789921847185,3.9411764705882355
ENSG00000070444,40.0,6.0,8.763036035177231,6.666666666666667
ENSG00000001167,52.0,6.0,9.405479519460735,8.666666666666666
ENSG00000170802,44.0,16.0,14.310624243160998,2.75
ENSG00000185219,70.0,22.0,19.712555786403524,3.1818181818181817
ENSG00000116560,43.0,17.0,15.099868796364602,2.5294117647058822
ENSG00000171469,162.0,26.0,19.73377515515821,6.230769230769231
ENSG00000100644,103.0,6.0,12.735688496356746,17.166666666666668
ENSG00000143033,53.0,3.0,4.064682217807039,17.666666666666668
ENSG00000111358,181.0,73.0,68.7562185088702,2.4794520547945207
ENSG00000175592,119.0,3.0,11.144193631092605,39.666666666666664
ENSG00000142409,82.0,7.0,10.343522384978963,11.714285714285714
ENSG00000128000,31.0,7.0,8.17794580540298,4.428571428571429
ENSG00000139154,112.0,20.0,24.114897663283166,5.6
ENSG00000176723,97.0,6.0,9.891889727848788,16.166666666666668
ENSG00000126368,57.0,1.0,6.873855336013184,57.0
ENSG00000064703,91.0,19.0,15.906187502538952,4.7894736842105265
ENSG00000107281,44.0,6.0,7.358896431805867,7.333333333333333
ENSG00000132010,49.0,4.0,7.100640320677158,12.25
ENSG00000167635,88.0,28.0,21.428785492643634,3.142857142857143
ENSG00000104064,54.0,6.0,8.517598483919217,9.0
ENSG00000084070,66.0,19.0,20.677301663564435,3.473684210526316
ENSG00000165417,86.0,12.0,13.445916889471697,7.166666666666667
ENSG00000181722,46.0,2.0,4.133747229885415,23.0
ENSG00000179943,117.0,13.0,16.511497788588038,9.0
ENSG00000182575,34.0,1.0,2.9638979682611426,34.0
ENSG00000196967,74.0,28.0,25.091053411574727,2.642857142857143
ENSG00000127663,54.0,4.0,8.590664749536758,13.5
ENSG00000167555,36.0,4.0,6.19421755468314,9.0
ENSG00000135457,112.0,42.0,35.21383906661935,2.6666666666666665
ENSG00000141646,106.0,45.0,30.026907920542758,2.3555555555555556
ENSG00000179195,111.0,22.0,25.663789268898025,5.045454545454546
ENSG00000137309,84.0,6.0,10.506861385019786,14.0
ENSG00000167625,115.0,27.0,21.94512337661381,4.2592592592592595
ENSG00000157216,81.0,17.0,19.57257098378957,4.764705882352941
ENSG00000180828,27.0,3.0,4.5158057848919,9.0
ENSG00000196670,50.0,18.0,11.923261264377201,2.7777777777777777
ENSG00000197905,88.0,10.0,12.348101809718491,8.8
ENSG00000012504,89.0,3.0,13.16155068277155,29.666666666666668
ENSG00000167766,90.0,6.0,11.785694852331568,15.0
ENSG00000165259,51.0,5.0,7.236960853145208,10.2
ENSG00000125952,103.0,15.0,18.469714050232646,6.866666666666666
ENSG00000178718,69.0,3.0,5.792430446295059,23.0
ENSG00000213096,50.0,9.0,10.868165074632012,5.555555555555555
ENSG00000102870,88.0,5.0,9.607282153946032,17.6
ENSG00000243943,106.0,18.0,16.76416465885648,5.888888888888889
ENSG00000118058,64.0,26.0,18.72324399239074,2.4615384615384617
ENSG00000149948,38.0,1.0,4.6717200538563945,38.0
ENSG00000227124,77.0,25.0,23.72216589577776,3.08
ENSG00000177732,76.0,10.0,14.565385090926526,7.6
ENSG00000180884,52.0,1.0,4.467290077224832,52.0
ENSG00000096746,73.0,10.0,12.350180652611371,7.3
ENSG00000133111,53.0,3.0,4.642236214680007,17.666666666666668
ENSG00000135046,100.0,7.0,13.326563951281292,14.285714285714286
ENSG00000108055,114.0,34.0,36.592837369976195,3.3529411764705883
ENSG00000223547,74.0,8.0,11.890657024020795,9.25
ENSG00000169641,62.0,16.0,13.343422992539375,3.875
ENSG00000112033,123.0,8.0,11.449182188907965,15.375
ENSG00000196172,51.0,4.0,7.434716718462916,12.75
ENSG00000078142,162.0,46.0,32.90963014076559,3.5217391304347827
ENSG00000204859,62.0,12.0,11.752964651734993,5.166666666666667
ENSG00000133119,105.0,15.0,21.455941662472537,7.0
ENSG00000177311,105.0,5.0,9.253202079537566,21.0
ENSG00000174306,70.0,5.0,7.335952249569875,14.0
ENSG00000168610,69.0,15.0,12.704287671483232,4.6
ENSG00000140968,80.0,2.0,7.196401471371644,40.0
ENSG00000067082,38.0,1.0,5.357499264126331,38.0
ENSG00000185880,117.0,8.0,12.222905950907593,14.625
ENSG00000108064,144.0,3.0,17.43717843757804,48.0
ENSG00000147118,32.0,8.0,7.089632895310614,4.0
ENSG00000198551,85.0,12.0,13.426168922157029,7.083333333333333
ENSG00000186448,48.0,3.0,5.469948618421287,16.0
ENSG00000171295,62.0,8.0,7.926213913579327,7.75
ENSG00000174586,82.0,7.0,8.453729480754916,11.714285714285714
ENSG00000105136,55.0,9.0,9.87685100725911,6.111111111111111
ENSG00000198040,41.0,9.0,8.516774613976798,4.555555555555555
ENSG00000197863,66.0,13.0,13.88612767623282,5.076923076923077
ENSG00000020633,46.0,5.0,9.760526302648508,9.2
ENSG00000198169,65.0,7.0,7.962202547300485,9.285714285714286
ENSG00000184905,82.0,4.0,9.099672617522874,20.5
ENSG00000170954,81.0,9.0,15.334864267799171,9.0
ENSG00000172262,114.0,41.0,33.112221788204224,2.7804878048780486
ENSG00000088876,89.0,38.0,21.056258569043983,2.3421052631578947
ENSG00000213999,72.0,3.0,7.663590700982131,24.0
ENSG00000081189,45.0,1.0,5.93658236257624,45.0
ENSG00000145908,36.0,9.0,11.06393052628873,4.0
ENSG00000119866,47.0,2.0,4.896128509756444,23.5
ENSG00000197054,47.0,6.0,5.614387933082305,7.833333333333333
ENSG00000198816,75.0,7.0,9.97363139467828,10.714285714285714
ENSG00000198818,103.0,6.0,10.726106558828011,17.166666666666668
ENSG00000158805,42.0,3.0,6.421337720153008,14.0
ENSG00000163508,39.0,1.0,4.095793777838628,39.0
ENSG00000170631,150.0,19.0,22.298398754930787,7.894736842105263
ENSG00000185947,57.0,9.0,12.205101944168673,6.333333333333333
ENSG00000067955,79.0,14.0,11.714072845925868,5.642857142857143
ENSG00000104221,82.0,15.0,15.340510072653155,5.466666666666667
ENSG00000128272,117.0,5.0,15.521601184308908,23.4
ENSG00000176692,105.0,1.0,6.925367783261465,105.0
ENSG00000162676,74.0,5.0,7.1781751807536835,14.8
ENSG00000114853,155.0,10.0,12.882762382108607,15.5
ENSG00000130544,46.0,8.0,7.950877986041055,5.75
ENSG00000197008,77.0,6.0,9.472222176084298,12.833333333333334
ENSG00000104447,238.0,5.0,10.657644811775253,47.6
ENSG00000106290,168.0,21.0,23.544146295344472,8.0
ENSG00000123095,236.0,6.0,16.884154003815652,39.333333333333336
ENSG00000181222,63.0,6.0,8.738722784638172,10.5
ENSG00000215421,112.0,15.0,15.820806018559415,7.466666666666667
ENSG00000173480,21.0,6.0,5.216552166373717,3.5
ENSG00000162599,44.0,7.0,7.622986520620172,6.285714285714286
ENSG00000169136,101.0,2.0,10.822586229099889,50.5
ENSG00000011260,107.0,23.0,25.737867396829284,4.6521739130434785
ENSG00000177125,57.0,9.0,9.733551726681208,6.333333333333333
ENSG00000104413,39.0,5.0,6.851725069668938,7.8
ENSG00000122034,170.0,17.0,27.054033952412723,10.0
ENSG00000132341,117.0,11.0,16.269621278572146,10.636363636363637
ENSG00000139445,101.0,,9.457213844791651,
ENSG00000171970,240.0,19.0,23.971301391480292,12.631578947368421
ENSG00000186496,46.0,2.0,4.8322730685392905,23.0
ENSG00000081665,99.0,3.0,8.395176774199555,33.0
