tissue,num_non_tfs,num_tfs,mae,f1_005,f1_001,abs_time_saving,rel_time_saving,abs_emission_saving,rel_emission_saving,total_runtime,correlation,tp_001
Kidney,1,-1,0.010895130347977037,0.8418326407327431,0.0,41767.73020815849,76.5116807335133,1.7773596165061019,120.50400762221356,553.1293940544128,0.9937418911379656,0
Kidney,2,-1,0.010501300978096637,0.8381031852614835,0.0,41759.97731733322,75.45408500696578,1.7769813970704855,117.51555510313545,560.8822848796844,0.9943018764955025,0
Kidney,3,-1,0.009996976518663983,0.8491459093553334,0.0,41840.681094408035,88.13568061528228,1.7802365574985182,149.40421555544177,480.1785078048706,0.9949254966632545,0
Kidney,4,-1,0.009938894180938178,0.8497326273469012,0.0,41844.990725040436,88.93386735790766,1.780301558199811,150.2181868332858,475.8688771724701,0.9950084424102891,0
Kidney,5,-1,0.010031991290000288,0.8466619984409888,0.0,41816.74639701843,83.95110297871817,1.7797061529081752,143.07793483171494,504.11320519447327,0.9948622270671867,0
Kidney,6,-1,0.009973708762619021,0.8477728636866214,0.0,41899.96547746658,100.54989393762656,1.780015583995656,146.70184867678446,420.89412474632263,0.9949949101526083,0
Kidney,7,-1,0.009936328321068146,0.840784085035321,0.0,41723.156086444855,70.80577323998246,1.7754856020242094,107.01928136749407,597.7035157680511,0.9949389936105002,0
Kidney,8,-1,0.010141041211239281,0.8459802780025393,0.0,41503.12852692604,51.754006764835836,1.769314397810318,78.20188010899442,817.7310752868652,0.9947488727092716,0
Kidney,9,-1,0.00995177563082633,0.8463891562611252,0.0,41233.298400878906,38.91354302663818,1.7665657078717207,69.82711358835138,1087.5612013339996,0.994961960694425,0
Kidney,10,-1,0.009857134440990838,0.8480212483399734,0.0,41566.462371110916,56.09890632868905,1.773951010909459,98.03579229941613,754.3972311019897,0.995073549098439,0
Kidney,20,-1,0.009769726151909965,0.8482635187597879,0.0,41493.404296875,51.14579522205183,1.7721388928844928,89.19451591672302,827.4553053379059,0.9951358740055454,0
Kidney,30,-1,0.009846168050390482,0.8437417689511668,0.0,41227.59937286377,38.710691623172174,1.7630316920057851,61.37629250820299,1093.2602293491364,0.995074228110777,0
Kidney,40,-1,0.00966586506243699,0.8474679119342541,0.0,41391.548802137375,45.54004924808064,1.7660685584675797,68.50030225614763,929.310800075531,0.9952459138733816,0
Kidney,50,-1,0.009746533038811326,0.8438518009475542,0.0,41300.951907634735,41.49479391830319,1.7640103364246407,63.504610428189466,1019.9076945781708,0.9951590879249135,0
Kidney,60,-1,0.009702049793599742,0.8458218754522848,0.0,41576.63809680939,56.86594554838406,1.7693545356332019,78.33908043613596,744.2215054035187,0.9952121922256314,0
Kidney,70,-1,0.009704955224153908,0.8456888573847638,0.0,41548.481571912766,54.792935508234656,1.7717051669020747,87.30990042794184,772.3780303001404,0.9952275979647496,0
Kidney,80,-1,0.009756007438870382,0.8453623159818793,0.0,41425.361552000046,47.25957760840822,1.7645487703287908,64.73974509389583,895.4980502128601,0.9951499371918558,0
Kidney,90,-1,0.009673961877101548,0.8504536296959562,0.0,41623.63418793678,60.69896296902987,1.7699619822618522,80.47585075749234,697.225414276123,0.9952382855214459,0
Kidney,100,-1,0.009644303746998555,0.8474426517034702,0.0,41617.36787366867,60.15829026133573,1.7719113966030973,88.19597266708787,703.4917285442352,0.9952718136725651,0
Liver,1,-1,0.004525244507356035,0.0,0.0,116596.34266638756,100.17870307927777,5.116006450783065,154.68366225281784,1175.6187472343445,0.9821890791388351,0
Liver,2,-1,0.004948566908223287,0.0,0.0,116693.29146838188,109.18257427429835,5.122306622830695,190.79217348833726,1078.6699452400208,0.9833674108110356,0
Liver,3,-1,0.004311680506702933,0.0,0.0,116592.52235293388,99.85421488832185,5.116200144503451,155.58895894519776,1179.4390606880188,0.9848074720149832,0
Liver,4,-1,0.004380514625162609,0.0,0.0,116893.72233653069,134.1001152029013,5.123091129603459,196.50407872830016,878.239077091217,0.9844996943085851,0
Liver,5,-1,0.004344061773667372,0.0,0.0,116877.84810328484,131.71927993021794,5.12242554694644,191.6365985458483,894.1133103370667,0.9853463750800229,0
Liver,6,-1,0.00420323568292456,0.0,0.0,116688.23618626595,108.67326739357972,5.11867686312922,168.1743706833312,1083.725227355957,0.9856525024111599,0
Liver,7,-1,0.004568045133897645,0.0,0.0,116997.09140491486,151.98931445306164,5.1260214363934695,221.24464273772682,774.8700087070465,0.9851374154251455,0
Liver,8,-1,0.004436917092793211,0.0,0.0,116765.65766572952,117.03420727616842,5.120955430204569,181.6956683791137,1006.3037478923798,0.9850374321627542,0
Liver,9,-1,0.004231729596721355,0.0,0.0,116697.27215194702,109.58699003847562,5.117296140599152,160.91794307037776,1074.689261674881,0.9857107422202067,0
Liver,10,-1,0.004359906555868883,0.0,0.0,116589.10325479507,99.56558234372704,5.116025402753978,154.77177581614097,1182.858158826828,0.9851706506972754,0
Liver,20,-1,0.004187212281225375,0.0,0.0,116557.44036078453,96.96988054548935,5.112706229254979,140.73180662483634,1214.5210528373718,0.9857324655559276,0
Liver,30,-1,0.004339651019123856,0.0,0.0,116428.11603307724,87.63802973068877,5.110778277794663,133.68760661455696,1343.8453805446625,0.9854723032937152,0
Liver,40,-1,0.004253787570260852,0.0,0.0,116516.4844288826,93.8065475075809,5.111489977828562,136.20430482720647,1255.4769847393036,0.9860646742978095,0
Liver,50,-1,0.004348704702532555,0.0,0.0,116442.46799087524,88.58408729116665,5.105712253047466,118.14809546477103,1329.4934227466583,0.9857168841393953,0
Liver,60,-1,0.004233715611367245,0.0,0.0,116502.69587802887,92.78748859953554,5.113433419769706,143.5854726345241,1269.2655355930328,0.985772284598238,0
Liver,70,-1,0.004373339067140771,0.0,0.0,116280.41587686539,78.95968209574507,5.098424744801508,101.22279853228909,1491.5455367565155,0.985461083529316,0
Liver,80,-1,0.004259099314736545,0.0,0.0,116432.5590827465,87.92874157285463,5.099742893963258,103.91541849270243,1339.4023308753967,0.9858382845251512,0
Liver,90,-1,0.004179741710793779,0.0,0.0,116304.35224747658,80.247496493191,5.099040866204708,102.46378545361917,1467.6091661453247,0.9856018344472143,0
Liver,100,-1,0.004101398393309052,0.0,0.0,116312.54846715927,80.69817504297266,5.095667574793438,96.01865033995176,1459.4129464626312,0.985862838453602,0
Ovary,1,-1,0.005391515964294754,0.0,0.0,104961.42503380775,101.91856422118332,4.605730473981048,160.05403239120432,1040.060625553131,0.9845593770956844,0
Ovary,2,-1,0.004920977019632403,0.0,0.0,104889.22885751724,95.30306803577739,4.602946345848079,146.01512740191845,1112.2568018436432,0.9870432702095036,0
Ovary,3,-1,0.005290693470134282,0.0,0.0,105222.4820420742,136.07316231543396,4.611344151680034,198.54431449639787,779.0036172866821,0.9863284472268147,0
Ovary,4,-1,0.004711602583514568,0.0,0.0,105114.00799655914,119.44129987983823,4.612251267651938,206.57163301568258,887.4776628017426,0.9876703896753176,0
Ovary,5,-1,0.0046546219918488455,0.0,0.0,105200.74922347069,132.3799953495516,4.611699350874565,201.61210411699196,800.7364358901978,0.987943693646042,0
Ovary,6,-1,0.004668713741021798,0.0,0.0,105156.3535683155,125.42593848050801,4.609116481624397,181.24772673981835,845.1320910453796,0.9872477588838465,0
Ovary,7,-1,0.005025854647468985,0.0,0.0,104611.39174604416,76.25490957401877,4.597370942384693,124.19925062586466,1390.0939133167267,0.9876821328003188,0
Ovary,8,-1,0.004633400682138853,0.0,0.0,105028.24413752556,108.91590964950258,4.6102178524066355,189.4056299334876,973.2415218353271,0.9874765173290808,0
Ovary,9,-1,0.004752459495055697,0.0,0.0,104685.97255253792,80.57805361997492,4.59896908648587,129.75628199889164,1315.5131068229675,0.9873257564616421,0
Ovary,10,-1,0.004674743292076376,0.0,0.0,105057.42756581306,112.28279952667066,4.610779512982139,193.85526054656864,944.058093547821,0.9873721066478847,0
Ovary,20,-1,0.004600157226426751,0.0,0.0,104658.0790810585,78.90499225730404,4.597474396023204,124.54452865387051,1343.4065783023834,0.9874952246092666,0
Ovary,30,-1,0.004571462071520312,0.0,0.0,104834.78526711464,90.85578985301993,4.599204008706217,130.61534743115888,1166.7003922462463,0.9877293763733613,0
Ovary,40,-1,0.004590672073719958,0.0,0.0,104718.39543533325,82.6142103449445,4.597178836430036,123.56314636463654,1283.0902240276337,0.9877936627933991,0
Ovary,50,-1,0.004580037739087545,0.0,0.0,104478.38125228882,69.5956791715496,4.588869582657451,101.15449533850898,1523.1044070720673,0.9877839714808165,0
Ovary,60,-1,0.004632342911167451,0.0,0.0,104836.94092178345,91.02397034558935,4.5982592950543175,127.22802353425153,1164.5447375774384,0.9876054970057009,0
Ovary,70,-1,0.00460815682418225,0.0,0.0,104551.52436447144,73.10642431144535,4.5869622333159885,97.11183605090619,1449.96129488945,0.9877112791351327,0
Ovary,80,-1,0.004573634879248472,0.0,0.0,104697.61766219139,81.29771256712681,4.5895476843445495,102.67406393184986,1303.8679971694946,0.9876505317247463,0
Ovary,90,-1,0.004567187628006955,0.0,0.0,104709.50614118576,82.04579420042525,4.590567815625114,105.04808461931759,1291.9795181751251,0.9877490308531328,0
Ovary,100,-1,0.004608046686936742,0.0,0.0,104674.9806444645,79.91035425345918,4.5879826319017845,99.23351632289781,1326.5050148963928,0.9876644510518635,0
Vagina,1,-1,0.005854693401603997,0.0,0.0,91916.83878087997,98.67723973358802,4.062522704026519,160.7045763528445,941.0261697769165,0.9850059100964685,0
Vagina,2,-1,0.005569185407684207,0.0,0.0,92063.6481294632,116.91752487827318,4.068019082407007,204.99911320430724,794.2168211936951,0.9867208721601826,0
Vagina,3,-1,0.005655139121178575,0.0,0.0,92063.45932984352,116.88973808566752,4.064660632756053,175.4504040911566,794.4056208133698,0.986391796476032,0
Vagina,4,-1,0.0055976700048856924,0.0,0.0,91950.45955991745,102.3333847234337,4.062670369603987,161.64291043169314,907.4053907394409,0.9863958080266505,0
Vagina,5,-1,0.0054899538960936824,0.0,0.0,92117.7758872509,125.46850040360326,4.068615673040753,211.32126517347925,740.0890634059906,0.9872585767256556,0
Vagina,6,-1,0.0055869081910782156,0.0,0.0,92067.27640509605,117.45409855993336,4.065598088026204,182.80548519996114,790.5885455608368,0.9874618328826629,0
Vagina,7,-1,0.005706873384232863,0.0,0.0,91888.66189646721,95.8084733113973,4.060550716949993,149.14271717315006,969.203054189682,0.9865615477669025,0
Vagina,8,-1,0.0055927228854596705,0.0,0.0,92152.11239886284,131.57283627895976,4.067768614434152,202.45621709861086,705.7525517940521,0.9867114794776648,0
Vagina,9,-1,0.005457133041988091,0.0,0.0,91538.76626205444,70.39493386885064,4.0565891971348025,130.30916796458217,1319.0986886024475,0.9874734792744002,0
Vagina,10,-1,0.005388917201711384,0.0,0.0,91792.79765868187,87.18497474320586,4.056522844757681,130.03413664508258,1065.0672919750214,0.9877687523402808,0
Vagina,20,-1,0.005519094509409953,0.0,0.0,91713.32051539421,81.13085179549664,4.055161893642019,124.63846739069407,1144.54443526268,0.9869698065298604,0
Vagina,30,-1,0.005454700563600298,0.0,0.0,91896.13713479042,96.55316547852621,4.060319059839361,147.89278059797263,961.7278158664703,0.9878324102757808,0
Vagina,40,-1,0.005378311685139913,0.0,0.0,91746.66101026535,83.56509689655867,4.053336069086874,118.0659875402072,1111.2039403915405,0.9874754923137775,0
Vagina,50,-1,0.0054251266674386,0.0,0.0,91846.76000714302,91.83800904775526,4.0543575239153125,121.65493428389954,1011.1049435138702,0.9877004598499673,0
Vagina,60,-1,0.005401994783878089,0.0,0.0,91722.84236168861,81.81146864668453,4.05232920600976,114.72969313802605,1135.022588968277,0.9876644218446302,0
Vagina,70,-1,0.0054129275750904975,0.0,0.0,91552.15572214127,71.11680221194491,4.051778684293345,112.98402911704395,1305.709228515625,0.9874943041172696,0
Vagina,80,-1,0.005401996642971564,0.0,0.0,91659.59068655968,77.49299783269275,4.046668407704931,99.00119467442407,1198.2742640972137,0.9875280790491486,0
Vagina,90,-1,0.005388148084765084,0.0,0.0,91726.38275885582,82.06745596485929,4.050448407445577,108.97731363258278,1131.4821918010712,0.9876221449063143,0
Vagina,100,-1,0.005377421646253515,0.0,0.0,91755.75705456734,84.2547860151721,4.049161070406679,105.36151943420464,1102.1078960895538,0.9875578518259396,0
